Long Station Name,Collection Date,EC,Alkalinity,Sacramento X2,Location,Area,WYT,Data
Old River near Rock Slough,6/19/1959,318,76,91.43818578,OMR,Interior,BN,TT
Old River near Rock Slough,6/19/1959,327,73,91.43818578,OMR,Interior,BN,TT
Old River near Rock Slough,7/7/1959,716,74,94.29889644,OMR,Interior,BN,TT
Old River near Rock Slough,7/7/1959,749,73,94.29889644,OMR,Interior,BN,TT
Old River near Rock Slough,7/21/1959,1320,69,95.92495125,OMR,Interior,BN,TT
Old River near Rock Slough,7/21/1959,1740,67,95.92495125,OMR,Interior,BN,TT
Old River near Rock Slough,8/4/1959,1380,67,91.1135463,OMR,Interior,BN,TT
Old River near Rock Slough,8/4/1959,1580,67,91.1135463,OMR,Interior,BN,TT
Old River near Rock Slough,8/18/1959,937,66,93.54824528,OMR,Interior,BN,TT
Old River near Rock Slough,8/18/1959,1000,64,93.54824528,OMR,Interior,BN,TT
Old River near Rock Slough,9/2/1959,644,69,91.96611223,OMR,Interior,BN,TT
Old River near Rock Slough,9/2/1959,621,68,91.96611223,OMR,Interior,BN,TT
Old River near Rock Slough,9/15/1959,486,76,84.58759953,OMR,Interior,BN,TT
Old River near Rock Slough,9/15/1959,509,76,84.58759953,OMR,Interior,BN,TT
Old River near Rock Slough,10/1/1959,396,85,78.11676896,OMR,Interior,D,TT
Old River near Rock Slough,10/1/1959,352,84,78.11676896,OMR,Interior,D,TT
Old River near Rock Slough,10/30/1959,345,85,83.58656463,OMR,Interior,D,TT
Old River near Rock Slough,10/30/1959,281,80,83.58656463,OMR,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,2/2/1968,650,90,60.82383763,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,3/22/1968,395,66,57.81297746,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,10/10/1968,900,155,83.16574214,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,1/23/1969,180,51,48.06579729,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,4/16/1969,200,46,50.10640361,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,7/17/1969,360,64,68.77308425,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,4/3/1973,518,83,56.44372714,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,5/1/1973,732,102,71.50691023,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,6/5/1973,390,61,75.03508802,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,7/2/1973,412,69,83.15487119,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,7/31/1973,410,102,85.28607593,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,8/28/1973,415,78,83.35486185,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,9/25/1973,648,119,73.56187894,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,10/15/1973,530,98,74.39350789,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,11/13/1973,647,98,72.91115416,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,12/11/1973,600,82,54.96370577,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,1/9/1974,249,62,52.3990248,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,2/6/1974,403,57,51.00464256,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,7/22/1974,289,62,75.62640398,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,8/6/1974,229,61,75.76911836,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,8/22/1974,282,66,71.49326964,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,9/5/1974,504,110,66.73838917,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,9/18/1974,529,112,61.92807121,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,10/1/1974,388,79,64.58639727,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,10/16/1974,510,90,65.9782773,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,11/6/1974,313,56,66.51113004,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,11/18/1974,405,75,65.81281422,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,12/17/1974,370,54,59.95905109,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,2/3/1975,508,66,75.04331266,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,3/18/1975,335,66,53.72341881,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,4/1/1975,315,62,50.66749811,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,5/1/1975,549,86,60.77989824,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,5/1/1975,549,88,60.77989824,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,5/15/1975,453,80,64.74148651,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,6/3/1975,333,57,63.4770031,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,7/1/1975,415,71,65.61350093,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,7/15/1975,560,85,72.78657388,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,8/12/1975,426,80,77.40602531,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,8/25/1975,566,98,72.50785297,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,9/11/1975,620,125,72.50531258,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,10/9/1975,403,84,69.58169251,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,10/23/1975,262,51,64.39367576,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,11/26/1975,472,79,68.81861425,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,12/23/1975,422,73,69.03046395,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,1/22/1976,445,61,76.64284768,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,2/19/1976,783,98,82.29375485,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,3/9/1976,827,100,75.28454988,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,3/22/1976,633,84,80.53182831,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,4/6/1976,699,88,83.05086025,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,4/20/1976,802,98,77.04748941,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,5/6/1976,606,86,82.95644102,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,5/20/1976,494,83,86.25465911,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,6/3/1976,465,86,86.05790799,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,7/7/1976,472,85,87.94264314,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,7/20/1976,487,84,85.68882507,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,8/3/1976,418,79,85.66917278,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,8/27/1976,500,88,84.3652361,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,9/14/1976,410,90,85.13108289,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,9/27/1976,498,104,88.69855102,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,10/13/1976,749,121,89.70007234,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,10/28/1976,819,136,91.56769133,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,11/10/1976,1075,153,92.93277,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,1/25/1977,1000,118,90.99498693,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,2/23/1977,942,113,93.09831658,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,3/10/1977,791,94,93.08331717,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,3/28/1977,792,98,93.2301192,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,4/12/1977,726,89,93.62243221,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,4/26/1977,658,87,94.7314341,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,5/10/1977,686,86,93.59917768,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,5/25/1977,685,90,93.86880732,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,6/6/1977,617,84,96.28690157,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,6/23/1977,610,75,95.42512283,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,8/9/1977,685,71,94.66206153,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,8/22/1977,703,77,95.22599302,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,9/2/1977,676,77,97.63934042,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,9/20/1977,667,86,94.30759826,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,10/4/1977,766,109,95.16189775,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,10/18/1977,853,126,0,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,11/15/1977,1410,198,96.41856401,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,12/16/1977,1140,142,97.47276004,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,1/13/1978,805,84,67.39051241,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,2/15/1978,369,60,50.92561655,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,3/16/1978,349,55,49.81651337,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,4/4/1978,327,49,57.31670008,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,4/18/1978,240,47,55.92473399,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,5/2/1978,204,43,50.92561655,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,5/16/1978,224,43,60.36200235,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,6/13/1978,225,40,66.90227077,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,6/27/1978,384,62,78.37465134,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,7/11/1978,481,73,82.38755921,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,7/25/1978,424,70,85.01327052,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,8/9/1978,399,69,84.05648792,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,8/22/1978,387,72,83.59458748,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,9/12/1978,503,93,77.82234538,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,9/26/1978,496,92,76.05153948,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,10/11/1978,407,76,73.92111953,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,10/24/1978,413,74,76.7846321,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,11/20/1978,378,53,79.17830243,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,12/5/1978,590,80,75.96131065,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,1/17/1979,266,47,60.85168643,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,2/15/1979,493,52,69.04812625,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,3/6/1979,242,36,58.17682582,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,3/20/1979,327,40,59.54056787,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,4/3/1979,381,51,55.89304686,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,5/2/1979,713,76,74.19905898,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,5/22/1979,707,81,71.9435071,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,7/17/1979,338,52,82.37194526,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,8/14/1979,361,59,83.11503272,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,8/28/1979,415,57,84.30117598,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,9/11/1979,519,63,87.07749081,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,9/25/1979,623,80,82.86895876,SJRcorridor,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,10/10/1979,429,64,83.85505666,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,10/24/1979,471,53,82.84708115,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,12/6/1979,627,75,75.8049134,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,2/7/1980,243,32,56.15652999,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,3/11/1980,210,32,49.39264929,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,3/25/1980,239,33,55.01367247,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,4/7/1980,279,36,57.57943317,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,4/22/1980,237,35,60.4529479,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,5/6/1980,244,38,64.42849928,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,5/20/1980,185,30,61.52746743,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,6/18/1980,405,51,68.21800044,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,7/1/1980,496,57,69.91469054,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,7/16/1980,399,50,71.00727741,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,8/5/1980,478,60,76.09952366,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,8/19/1980,550,62,80.23345008,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,9/3/1980,647,66,80.90049445,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,9/16/1980,408,56,76.76415917,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,10/15/1980,272,41,74.45344406,SJRcorridor,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,10/28/1980,480,59,78.49192408,SJRcorridor,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,11/13/1980,478,62,78.88599987,SJRcorridor,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,12/10/1980,504,61,72.01796665,SJRcorridor,Interior,D,TT
Old River South of Rock Slough (St 5A),5/17/1984,201,56,71.23309041,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),12/17/1985,605,65,77.70271234,OMR,Interior,W,TT
Clifton Court Intake,3/4/1986,306,50,0,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),3/21/1986,210,47,0,OMR,Interior,W,TT
Clifton Court Intake,4/9/1986,197,39,52.99907803,OMR,Interior,W,TT
Clifton Court Intake,5/7/1986,280,55,66.57784182,OMR,Interior,W,TT
Clifton Court Intake,6/4/1986,303,52,70.7018673,OMR,Interior,W,TT
Rock Slough @ Old River,7/2/1986,225,56,77.07568175,OMR,Interior,W,TT
Rock Slough @ Old River,9/24/1986,285,68,76.64482557,OMR,Interior,W,TT
Old River North of Rock Slough (St 4b),6/28/1988,512,75,88.84197167,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),6/28/1988,533,74,88.84197167,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,3/2/1989,1370,139,91.3346382,SJRcorridor,Interior,D,TT
Grant Ln Can @ Tracy Rd Bdg,3/2/1989,1430,142,91.3346382,SouthDelta,Interior,D,TT
Old River nr Tracy,3/2/1989,1410,137,91.3346382,SouthDelta,Interior,D,TT
Middle R @ Tracy Rd Bdg,3/2/1989,506,75,91.3346382,SouthDelta,Interior,D,TT
Old River North of Rock Slough (St 4b),7/25/1989,350,57,80.02863026,OMR,Interior,D,TT
Middle River at Bacon Island Bridge,7/25/1989,200,39,80.02863026,OMR,Interior,D,TT
San Joaquin River @ Mossdale Bridge - C7A,7/25/1989,800,120,80.02863026,SJRcorridor,Interior,D,TT
Little Connection Sl. @ Empire Tr.,7/25/1989,130,50,80.02863026,SJRcorridor,Interior,D,TT
Old River nr Tracy,7/25/1989,850,130,80.02863026,SouthDelta,Interior,D,TT
Grant Ln Can @ Tracy Rd Bdg,7/25/1989,800,110,80.02863026,SouthDelta,Interior,D,TT
Grant Line/Fabian/Bell Canals nr Old R.,7/25/1989,800,110,80.02863026,SouthDelta,Interior,D,TT
Rock Slough @ Old River,1/24/1990,962,66,79.66720736,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),1/24/1990,804,59,79.66720736,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,1/24/1990,420,56,79.66720736,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,1/24/1990,204,58,79.66720736,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,1/24/1990,1310,140,79.66720736,SJRcorridor,Interior,C,TT
Old River nr Tracy,1/24/1990,1190,134,79.66720736,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,1/24/1990,1200,132,79.66720736,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,1/24/1990,1100,118,79.66720736,SouthDelta,Interior,C,TT
Clifton Court Intake,2/14/1990,515,68,84.5852336,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,2/14/1990,1300,131,84.5852336,SJRcorridor,Interior,C,TT
Old River nr Tracy,2/14/1990,1320,137,84.5852336,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,2/14/1990,1240,128,84.5852336,SouthDelta,Interior,C,TT
Clifton Court Intake,2/21/1990,472,69,80.12996718,OMR,Interior,C,TT
Rock Slough @ Old River,2/23/1990,598,67,83.08252588,OMR,Interior,C,TT
Rock Slough @ Old River,3/20/1990,548,72,85.09103604,OMR,Interior,C,TT
Clifton Court Intake,3/20/1990,404,71,85.09103604,OMR,Interior,C,TT
Clifton Court Intake,4/24/1990,532,65,86.79032173,OMR,Interior,C,TT
Rock Slough @ Old River,4/25/1990,864,65,87.22990049,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),4/25/1990,905,65,87.22990049,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,4/25/1990,349,59,87.22990049,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,4/25/1990,164,56,87.22990049,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,4/25/1990,823,106,87.22990049,SJRcorridor,Interior,C,TT
Old River nr Tracy,4/25/1990,1120,130,87.22990049,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,4/25/1990,839,101,87.22990049,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,4/25/1990,671,81,87.22990049,SouthDelta,Interior,C,TT
Clifton Court Intake,5/23/1990,654,63,90.30188297,OMR,Interior,C,TT
Rock Slough @ Old River,5/23/1990,660,58,90.30188297,OMR,Interior,C,TT
Rock Slough @ Old River,6/26/1990,377,69,87.03302324,OMR,Interior,C,TT
Clifton Court Intake,6/27/1990,786,84,84.4854239,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,7/26/1990,286,62,86.56430395,OMR,Interior,C,TT
Rock Slough @ Old River,7/26/1990,572,62,86.56430395,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),7/26/1990,524,61,86.56430395,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,7/26/1990,160,53,86.56430395,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,7/26/1990,853,115,86.56430395,SJRcorridor,Interior,C,TT
Old River nr Tracy,7/26/1990,916,124,86.56430395,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,7/26/1990,843,113,86.56430395,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,7/26/1990,396,63,86.56430395,SouthDelta,Interior,C,TT
Clifton Court Intake,8/21/1990,397,60,82.94560259,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,8/22/1990,269,60,83.47764088,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),8/22/1990,463,60,83.47764088,OMR,Interior,C,TT
Rock Slough @ Old River,8/22/1990,477,59,83.47764088,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,8/22/1990,178,64,83.47764088,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,8/22/1990,738,105,83.47764088,SJRcorridor,Interior,C,TT
Old River nr Tracy,8/22/1990,857,117,83.47764088,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,8/22/1990,735,103,83.47764088,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,8/22/1990,652,91,83.47764088,SouthDelta,Interior,C,TT
Middle River at Bacon Island Bridge,9/24/1990,368,80,90.82305445,OMR,Interior,C,TT
Clifton Court Intake,9/24/1990,504,78,90.82305445,OMR,Interior,C,TT
Clifton Court Intake,10/23/1990,710,82,94.64630634,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,10/24/1990,585,86,94.04183083,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),10/24/1990,921,75,94.04183083,OMR,Interior,C,TT
Rock Slough @ Old River,10/24/1990,960,75,94.04183083,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,10/24/1990,191,60,94.04183083,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,10/24/1990,739,108,94.04183083,SJRcorridor,Interior,C,TT
Old River nr Tracy,10/24/1990,1140,158,94.04183083,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,10/24/1990,1030,142,94.04183083,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,10/24/1990,703,82,94.04183083,SouthDelta,Interior,C,TT
Middle River at Bacon Island Bridge,11/13/1990,625,87,93.89378554,OMR,Interior,C,TT
Clifton Court Intake,11/13/1990,689,78,93.89378554,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,12/11/1990,542,76,93.08539402,OMR,Interior,C,TT
Clifton Court Intake,12/11/1990,853,73,93.08539402,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,1/29/1991,532,74,94.90599798,OMR,Interior,C,TT
Rock Slough @ Old River,1/29/1991,897,73,94.90599798,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),1/29/1991,878,71,94.90599798,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,1/29/1991,344,81,94.90599798,SJRcorridor,Interior,C,TT
